line_metric_id,line_id,report_date,event_time,production_status,planned_production_minutes,downtime_minutes,operating_time_minutes,total_count,good_count,reject_count,availability,performance,quality,oee,alarm_count,bottleneck_equipment_id,oee_calculation_method
LMET-PL-SMT-01-20260718-13,PL-SMT-01,2026-07-18,2026-07-18T13:00:00+08:00,DEGRADED,60,46,14,320,318,2,0.2333,0.9154,0.9966,0.2128,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-14,PL-SMT-01,2026-07-18,2026-07-18T14:00:00+08:00,RUNNING,60,4,56,921,911,10,0.9333,0.9329,0.9893,0.8614,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-15,PL-SMT-01,2026-07-18,2026-07-18T15:00:00+08:00,RUNNING,60,3,57,893,885,8,0.95,0.9402,0.9921,0.8861,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-16,PL-SMT-01,2026-07-18,2026-07-18T16:00:00+08:00,DEGRADED,60,47,13,285,282,3,0.2167,0.8771,0.9906,0.1883,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-17,PL-SMT-01,2026-07-18,2026-07-18T17:00:00+08:00,RUNNING,60,4,56,815,808,7,0.9333,0.9226,0.9922,0.8543,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-18,PL-SMT-01,2026-07-18,2026-07-18T18:00:00+08:00,RUNNING,60,4,56,922,915,7,0.9333,0.9339,0.9934,0.8659,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-19,PL-SMT-01,2026-07-18,2026-07-18T19:00:00+08:00,DEGRADED,60,49,11,251,249,2,0.1833,0.9143,0.9958,0.1669,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-20,PL-SMT-01,2026-07-18,2026-07-18T20:00:00+08:00,DEGRADED,60,25,35,537,536,1,0.5833,0.9218,0.9987,0.537,1,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-21,PL-SMT-01,2026-07-18,2026-07-18T21:00:00+08:00,RUNNING,60,4,56,918,916,2,0.9333,0.9293,0.9983,0.8658,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-22,PL-SMT-01,2026-07-18,2026-07-18T22:00:00+08:00,DEGRADED,60,47,13,297,294,3,0.2167,0.9155,0.9911,0.1966,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260718-23,PL-SMT-01,2026-07-18,2026-07-18T23:00:00+08:00,RUNNING,60,4,56,859,858,1,0.9333,0.9205,0.9989,0.8582,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-00,PL-SMT-01,2026-07-19,2026-07-19T00:00:00+08:00,RUNNING,60,4,56,896,892,4,0.9333,0.961,0.9957,0.893,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-01,PL-SMT-01,2026-07-19,2026-07-19T01:00:00+08:00,DEGRADED,60,47,13,298,294,4,0.2167,0.9179,0.9885,0.1966,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-02,PL-SMT-01,2026-07-19,2026-07-19T02:00:00+08:00,RUNNING,60,4,56,616,609,7,0.9333,0.9174,0.9896,0.8473,0,EQ-SMT-L01-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-03,PL-SMT-01,2026-07-19,2026-07-19T03:00:00+08:00,RUNNING,60,2,58,1327,1323,4,0.9667,0.9152,0.9973,0.8823,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-04,PL-SMT-01,2026-07-19,2026-07-19T04:00:00+08:00,DEGRADED,60,48,12,261,258,3,0.2,0.8713,0.9909,0.1727,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-05,PL-SMT-01,2026-07-19,2026-07-19T05:00:00+08:00,RUNNING,60,4,56,1299,1294,5,0.9333,0.9281,0.9963,0.863,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-06,PL-SMT-01,2026-07-19,2026-07-19T06:00:00+08:00,RUNNING,60,4,56,917,909,8,0.9333,0.928,0.9923,0.8594,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-07,PL-SMT-01,2026-07-19,2026-07-19T07:00:00+08:00,DEGRADED,60,47,13,291,289,2,0.2167,0.8971,0.9953,0.1935,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-08,PL-SMT-01,2026-07-19,2026-07-19T08:00:00+08:00,RUNNING,60,4,56,897,888,9,0.9333,0.9616,0.9905,0.8889,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-09,PL-SMT-01,2026-07-19,2026-07-19T09:00:00+08:00,RUNNING,60,4,56,1293,1290,3,0.9333,0.9236,0.9982,0.8604,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-10,PL-SMT-01,2026-07-19,2026-07-19T10:00:00+08:00,DEGRADED,60,47,13,285,284,1,0.2167,0.8795,0.9977,0.1901,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-11,PL-SMT-01,2026-07-19,2026-07-19T11:00:00+08:00,RUNNING,60,4,56,857,853,4,0.9333,0.9187,0.9962,0.8542,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-12,PL-SMT-01,2026-07-19,2026-07-19T12:00:00+08:00,RUNNING,60,4,56,1302,1287,15,0.9333,0.9306,0.9887,0.8587,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-13,PL-SMT-01,2026-07-19,2026-07-19T13:00:00+08:00,DEGRADED,60,49,11,248,246,2,0.1833,0.9026,0.9923,0.1642,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-14,PL-SMT-01,2026-07-19,2026-07-19T14:00:00+08:00,RUNNING,60,4,56,809,800,9,0.9333,0.9158,0.9898,0.846,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-15,PL-SMT-01,2026-07-19,2026-07-19T15:00:00+08:00,DEGRADED,60,25,35,547,543,4,0.5833,0.9392,0.9929,0.5439,1,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-16,PL-SMT-01,2026-07-19,2026-07-19T16:00:00+08:00,DEGRADED,60,43,17,367,364,3,0.2833,0.8643,0.9928,0.2431,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-17,PL-SMT-01,2026-07-19,2026-07-19T17:00:00+08:00,RUNNING,60,4,56,900,889,11,0.9333,0.9116,0.988,0.8406,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-18,PL-SMT-01,2026-07-19,2026-07-19T18:00:00+08:00,RUNNING,60,4,56,815,802,13,0.9333,0.9226,0.9843,0.8475,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-19,PL-SMT-01,2026-07-19,2026-07-19T19:00:00+08:00,DEGRADED,60,45,15,328,324,4,0.25,0.876,0.9904,0.2169,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-20,PL-SMT-01,2026-07-19,2026-07-19T20:00:00+08:00,RUNNING,60,4,56,875,871,4,0.9333,0.9381,0.996,0.872,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-21,PL-SMT-01,2026-07-19,2026-07-19T21:00:00+08:00,RUNNING,60,3,57,627,622,5,0.95,0.9167,0.9928,0.8646,0,EQ-SMT-L01-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-22,PL-SMT-01,2026-07-19,2026-07-19T22:00:00+08:00,DEGRADED,60,43,17,382,377,5,0.2833,0.8999,0.9888,0.2521,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260719-23,PL-SMT-01,2026-07-19,2026-07-19T23:00:00+08:00,RUNNING,60,4,56,1280,1268,12,0.9333,0.9143,0.9912,0.8458,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-00,PL-SMT-01,2026-07-20,2026-07-20T00:00:00+08:00,RUNNING,60,4,56,828,822,6,0.9333,0.9369,0.9929,0.8682,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-01,PL-SMT-01,2026-07-20,2026-07-20T01:00:00+08:00,DEGRADED,60,49,11,244,243,1,0.1833,0.8906,0.9962,0.1626,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-02,PL-SMT-01,2026-07-20,2026-07-20T02:00:00+08:00,RUNNING,60,3,57,639,631,8,0.95,0.935,0.9887,0.8782,0,EQ-SMT-L01-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-03,PL-SMT-01,2026-07-20,2026-07-20T03:00:00+08:00,RUNNING,60,4,56,881,870,11,0.9333,0.9442,0.9881,0.8707,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-04,PL-SMT-01,2026-07-20,2026-07-20T04:00:00+08:00,DEGRADED,60,44,16,367,362,5,0.2667,0.9194,0.9885,0.2424,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-05,PL-SMT-01,2026-07-20,2026-07-20T05:00:00+08:00,RUNNING,60,4,56,913,911,2,0.9333,0.9241,0.9982,0.8609,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-06,PL-SMT-01,2026-07-20,2026-07-20T06:00:00+08:00,RUNNING,60,3,57,915,907,8,0.95,0.9103,0.9923,0.8581,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-07,PL-SMT-01,2026-07-20,2026-07-20T07:00:00+08:00,DEGRADED,60,46,14,308,307,1,0.2333,0.8803,0.9979,0.2049,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-08,PL-SMT-01,2026-07-20,2026-07-20T08:00:00+08:00,RUNNING,60,4,56,839,827,12,0.9333,0.9498,0.9867,0.8747,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-09,PL-SMT-01,2026-07-20,2026-07-20T09:00:00+08:00,RUNNING,60,4,56,913,902,11,0.9333,0.9246,0.9888,0.8533,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-10,PL-SMT-01,2026-07-20,2026-07-20T10:00:00+08:00,DEGRADED,60,43,17,367,365,2,0.2833,0.8638,0.9972,0.244,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-11,PL-SMT-01,2026-07-20,2026-07-20T11:00:00+08:00,RUNNING,60,4,56,805,799,6,0.9333,0.9111,0.9934,0.8447,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-12,PL-SMT-01,2026-07-20,2026-07-20T12:00:00+08:00,RUNNING,60,4,56,926,924,2,0.9333,0.9371,0.998,0.8728,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-13,PL-SMT-01,2026-07-20,2026-07-20T13:00:00+08:00,DEGRADED,60,45,15,338,335,3,0.25,0.9015,0.9931,0.2238,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-14,PL-SMT-01,2026-07-20,2026-07-20T14:00:00+08:00,RUNNING,60,4,56,877,867,10,0.9333,0.9401,0.9888,0.8676,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-15,PL-SMT-01,2026-07-20,2026-07-20T15:00:00+08:00,RUNNING,60,3,57,625,618,7,0.95,0.9143,0.989,0.859,0,EQ-SMT-L01-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-16,PL-SMT-01,2026-07-20,2026-07-20T16:00:00+08:00,DEGRADED,60,44,16,359,356,3,0.2667,0.8977,0.993,0.2377,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-17,PL-SMT-01,2026-07-20,2026-07-20T17:00:00+08:00,RUNNING,60,4,56,1279,1275,4,0.9333,0.9137,0.9975,0.8506,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-18,PL-SMT-01,2026-07-20,2026-07-20T18:00:00+08:00,RUNNING,60,3,57,1297,1281,16,0.95,0.9104,0.9884,0.8548,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-19,PL-SMT-01,2026-07-20,2026-07-20T19:00:00+08:00,DEGRADED,60,46,14,312,311,1,0.2333,0.892,0.9968,0.2074,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-20,PL-SMT-01,2026-07-20,2026-07-20T20:00:00+08:00,RUNNING,60,3,57,760,751,9,0.95,0.9334,0.989,0.877,0,EQ-SMT-L01-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-21,PL-SMT-01,2026-07-20,2026-07-20T21:00:00+08:00,RUNNING,60,3,57,1315,1307,8,0.95,0.9232,0.9941,0.8719,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-22,PL-SMT-01,2026-07-20,2026-07-20T22:00:00+08:00,DEGRADED,60,43,17,378,374,4,0.2833,0.8904,0.9903,0.2498,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260720-23,PL-SMT-01,2026-07-20,2026-07-20T23:00:00+08:00,RUNNING,60,4,56,936,929,7,0.9333,0.9474,0.993,0.878,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-00,PL-SMT-01,2026-07-21,2026-07-21T00:00:00+08:00,RUNNING,60,4,56,903,899,4,0.9333,0.9138,0.9961,0.8495,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-01,PL-SMT-01,2026-07-21,2026-07-21T01:00:00+08:00,DEGRADED,60,50,10,226,225,1,0.1667,0.9056,0.9961,0.1504,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-02,PL-SMT-01,2026-07-21,2026-07-21T02:00:00+08:00,RUNNING,60,3,57,825,812,13,0.95,0.9168,0.9843,0.8573,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-03,PL-SMT-01,2026-07-21,2026-07-21T03:00:00+08:00,RUNNING,60,3,57,945,934,11,0.95,0.9399,0.9892,0.8833,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-04,PL-SMT-01,2026-07-21,2026-07-21T04:00:00+08:00,DEGRADED,60,47,13,285,284,1,0.2167,0.8782,0.9983,0.19,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-05,PL-SMT-01,2026-07-21,2026-07-21T05:00:00+08:00,RUNNING,60,4,56,811,804,7,0.9333,0.9179,0.9915,0.8494,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-06,PL-SMT-01,2026-07-21,2026-07-21T06:00:00+08:00,RUNNING,60,4,56,882,875,7,0.9333,0.946,0.9926,0.8764,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-07,PL-SMT-01,2026-07-21,2026-07-21T07:00:00+08:00,DEGRADED,60,46,14,315,312,3,0.2333,0.9013,0.9929,0.2088,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-08,PL-SMT-01,2026-07-21,2026-07-21T08:00:00+08:00,RUNNING,60,4,56,636,631,5,0.9333,0.9469,0.9935,0.878,0,EQ-SMT-L01-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-09,PL-SMT-01,2026-07-21,2026-07-21T09:00:00+08:00,RUNNING,60,4,56,817,805,12,0.9333,0.9247,0.986,0.8509,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-10,PL-SMT-01,2026-07-21,2026-07-21T10:00:00+08:00,DEGRADED,60,43,17,376,375,1,0.2833,0.885,0.9974,0.2501,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-11,PL-SMT-01,2026-07-21,2026-07-21T11:00:00+08:00,RUNNING,60,4,56,910,905,5,0.9333,0.9218,0.9949,0.8559,0,EQ-SMT-L01-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-12,PL-SMT-01,2026-07-21,2026-07-21T12:00:00+08:00,RUNNING,60,4,56,830,819,11,0.9333,0.9389,0.9871,0.865,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-13,PL-SMT-01,2026-07-21,2026-07-21T13:00:00+08:00,DEGRADED,60,49,11,251,248,3,0.1833,0.914,0.99,0.1659,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-14,PL-SMT-01,2026-07-21,2026-07-21T14:00:00+08:00,RUNNING,60,3,57,866,863,3,0.95,0.9118,0.9974,0.864,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-15,PL-SMT-01,2026-07-21,2026-07-21T15:00:00+08:00,RUNNING,60,4,56,731,723,8,0.9333,0.9149,0.9891,0.8446,0,EQ-SMT-L01-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-16,PL-SMT-01,2026-07-21,2026-07-21T16:00:00+08:00,DEGRADED,60,48,12,275,272,3,0.2,0.9185,0.9924,0.1823,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-17,PL-SMT-01,2026-07-21,2026-07-21T17:00:00+08:00,RUNNING,60,4,56,853,846,7,0.9333,0.9144,0.9923,0.8468,0,EQ-SMT-L01-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-18,PL-SMT-01,2026-07-21,2026-07-21T18:00:00+08:00,RUNNING,60,4,56,1319,1313,6,0.9333,0.9428,0.9957,0.8761,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-19,PL-SMT-01,2026-07-21,2026-07-21T19:00:00+08:00,DEGRADED,60,42,18,409,407,2,0.3,0.9109,0.9975,0.2726,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-20,PL-SMT-01,2026-07-21,2026-07-21T20:00:00+08:00,RUNNING,60,4,56,751,747,4,0.9333,0.9399,0.9947,0.8726,0,EQ-SMT-L01-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-21,PL-SMT-01,2026-07-21,2026-07-21T21:00:00+08:00,RUNNING,60,4,56,1344,1329,15,0.9333,0.9601,0.9893,0.8865,0,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-22,PL-SMT-01,2026-07-21,2026-07-21T22:00:00+08:00,DEGRADED,60,45,15,336,332,4,0.25,0.8986,0.9904,0.2225,1,EQ-SMT-L01-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-01-20260721-23,PL-SMT-01,2026-07-21,2026-07-21T23:00:00+08:00,RUNNING,60,4,56,816,810,6,0.9333,0.9233,0.9931,0.8558,0,EQ-SMT-L01-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-00,PL-SMT-02,2026-07-14,2026-07-14T00:00:00+08:00,DEGRADED,60,20,40,641,640,1,0.6667,0.9628,0.9988,0.6411,1,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-01,PL-SMT-02,2026-07-14,2026-07-14T01:00:00+08:00,RUNNING,60,3,57,874,866,8,0.95,0.9203,0.9909,0.8663,0,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-02,PL-SMT-02,2026-07-14,2026-07-14T02:00:00+08:00,RUNNING,60,3,57,828,813,15,0.95,0.92,0.9823,0.8585,0,EQ-SMT-L02-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-03,PL-SMT-02,2026-07-14,2026-07-14T03:00:00+08:00,RUNNING,60,4,56,1294,1291,3,0.9333,0.9249,0.9983,0.8617,0,EQ-SMT-L02-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-04,PL-SMT-02,2026-07-14,2026-07-14T04:00:00+08:00,RUNNING,60,4,56,902,891,11,0.9333,0.9137,0.9885,0.8429,0,EQ-SMT-L02-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-05,PL-SMT-02,2026-07-14,2026-07-14T05:00:00+08:00,RUNNING,60,4,56,807,795,12,0.9333,0.9132,0.9855,0.8399,0,EQ-SMT-L02-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-06,PL-SMT-02,2026-07-14,2026-07-14T06:00:00+08:00,RUNNING,60,4,56,862,855,7,0.9333,0.9237,0.9928,0.8559,0,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-07,PL-SMT-02,2026-07-14,2026-07-14T07:00:00+08:00,RUNNING,60,3,57,926,916,10,0.95,0.9209,0.9896,0.8658,0,EQ-SMT-L02-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-08,PL-SMT-02,2026-07-14,2026-07-14T08:00:00+08:00,RUNNING,60,4,56,618,612,6,0.9333,0.9208,0.9917,0.8522,0,EQ-SMT-L02-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-09,PL-SMT-02,2026-07-14,2026-07-14T09:00:00+08:00,RUNNING,60,4,56,806,801,5,0.9333,0.9122,0.9943,0.8465,0,EQ-SMT-L02-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-10,PL-SMT-02,2026-07-14,2026-07-14T10:00:00+08:00,RUNNING,60,3,57,892,883,9,0.95,0.9394,0.991,0.8844,0,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-11,PL-SMT-02,2026-07-14,2026-07-14T11:00:00+08:00,RUNNING,60,4,56,611,604,7,0.9333,0.9104,0.9891,0.8404,0,EQ-SMT-L02-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-12,PL-SMT-02,2026-07-14,2026-07-14T12:00:00+08:00,RUNNING,60,3,57,627,620,7,0.95,0.9176,0.9901,0.8631,0,EQ-SMT-L02-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-13,PL-SMT-02,2026-07-14,2026-07-14T13:00:00+08:00,RUNNING,60,4,56,879,873,6,0.9333,0.9425,0.9942,0.8745,0,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-14,PL-SMT-02,2026-07-14,2026-07-14T14:00:00+08:00,RUNNING,60,3,57,896,892,4,0.95,0.9435,0.9966,0.8933,0,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-15,PL-SMT-02,2026-07-14,2026-07-14T15:00:00+08:00,RUNNING,60,4,56,903,901,2,0.9333,0.9143,0.9985,0.852,0,EQ-SMT-L02-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-16,PL-SMT-02,2026-07-14,2026-07-14T16:00:00+08:00,DEGRADED,60,26,34,821,813,8,0.5667,0.9668,0.9906,0.5427,1,EQ-SMT-L02-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-17,PL-SMT-02,2026-07-14,2026-07-14T17:00:00+08:00,RUNNING,60,2,58,769,764,5,0.9667,0.9286,0.9936,0.8919,0,EQ-SMT-L02-RFL01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-18,PL-SMT-02,2026-07-14,2026-07-14T18:00:00+08:00,RUNNING,60,3,57,887,878,9,0.95,0.9341,0.9905,0.879,0,EQ-SMT-L02-SPI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-19,PL-SMT-02,2026-07-14,2026-07-14T19:00:00+08:00,RUNNING,60,4,56,904,894,10,0.9333,0.915,0.9891,0.8447,0,EQ-SMT-L02-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-20,PL-SMT-02,2026-07-14,2026-07-14T20:00:00+08:00,RUNNING,60,4,56,906,897,9,0.9333,0.9176,0.9907,0.8484,0,EQ-SMT-L02-PRN01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-21,PL-SMT-02,2026-07-14,2026-07-14T21:00:00+08:00,RUNNING,60,4,56,1344,1333,11,0.9333,0.9605,0.992,0.8893,0,EQ-SMT-L02-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-22,PL-SMT-02,2026-07-14,2026-07-14T22:00:00+08:00,RUNNING,60,3,57,1302,1290,12,0.95,0.9138,0.991,0.8603,0,EQ-SMT-L02-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260714-23,PL-SMT-02,2026-07-14,2026-07-14T23:00:00+08:00,RUNNING,60,2,58,1336,1329,7,0.9667,0.922,0.9948,0.8867,0,EQ-SMT-L02-MNT01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260715-00,PL-SMT-02,2026-07-15,2026-07-15T00:00:00+08:00,RUNNING,60,4,56,858,849,9,0.9333,0.9714,0.9896,0.8972,0,EQ-SMT-L02-AOI01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260715-01,PL-SMT-02,2026-07-15,2026-07-15T01:00:00+08:00,RUNNING,60,4,56,636,634,2,0.9333,0.9465,0.9977,0.8813,0,EQ-SMT-L02-RTR01,BOTTLENECK_EQUIPMENT
LMET-PL-SMT-02-20260715-02,PL-SMT-02,2026-07-15,2026-07-15T02:00:00+08:00,RUNNING,60,3,57,922,912,10,0.95,0.9172,0.9901,0.8627,0,EQ-SMT-L02-PRN01,BOTTLENECK_EQUIPMENT
